cc_num,merchant,category,amt,first,last,gender,street,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,Trans_Date,Trans_Time,location
82,43,2,79.02,Christie,Williamson,1,486,51521,41.4768,-95.3509,2036,166,417,3633,1371955154.0,41.43835,-94.553396,0.0,2,157,46
588,158,3,54.57,Tanner,Carroll,0,467,15324,40.1008,-80.0652,632,112,730,3142,1371955165.0,40.573703,-79.121026,0.0,2,157,163
847,585,3,57.92,Amanda,Gomez,1,746,75218,32.8463,-96.6972,1263321,113,488,1197,1371955220.0,32.806586,-97.287484,0.0,2,158,194
238,645,4,194.47,Sharon,Smith,1,159,92585,33.7467,-117.1721,54287,114,442,1288,1371955255.0,33.908278,-116.578956,0.0,2,158,755
464,428,4,51.32,Christian,Johns,0,811,55046,44.4477,-93.4252,5211,72,685,2143,1371955277.0,44.30736,-94.030245,0.0,2,159,445
83,115,0,4.0,Patrick,Torres,0,255,48371,42.8223,-83.2829,24840,15,231,2199,1371955295.0,43.729763,-83.562443,0.0,2,159,594
111,560,8,129.22,Jason,Murphy,0,503,28611,35.9946,-81.7266,885,408,722,929,1371955416.0,35.127291,-81.956226,0.0,2,161,167
105,549,2,73.76,Christopher,Johnson,0,270,45331,40.0987,-84.6342,22930,275,422,805,1371955465.0,39.944641,-84.060929,0.0,2,162,303
270,238,11,9.62,Christopher,Miller,0,463,30756,34.9298,-84.9885,74,317,79,8084,1371955472.0,35.389072,-84.757487,0.0,2,162,799
548,281,8,1.66,David,Miller,0,578,21750,39.6991,-78.1762,3766,333,624,4486,1371955473.0,39.827026,-78.914862,0.0,2,162,317
278,622,2,74.99,Bryan,Pugh,0,595,12455,42.1852,-74.6178,1988,171,540,3973,1371955496.0,41.929156,-75.189784,0.0,2,162,468
641,528,11,6.26,Margaret,Williams,1,145,31563,31.6489,-82.1982,1324,165,4,7853,1371955518.0,31.657413,-81.218479,0.0,2,163,758
579,231,2,56.38,James,Stephens,0,95,22968,38.2586,-78.4074,9815,113,492,5702,1371955521.0,39.153323,-78.600244,0.0,2,163,682
351,454,12,2.72,Gerald,Anthony,0,230,29105,33.8084,-81.5956,1514,72,335,2643,1371955538.0,32.932613,-82.552054,0.0,2,163,504
231,627,12,6.82,Patricia,Gonzalez,1,818,40170,37.9048,-86.524,344,65,340,4654,1371955579.0,38.839942,-86.361742,0.0,2,164,745
547,497,2,63.81,Kathy,Hughes,1,20,51006,42.3327,-95.6045,1075,431,840,2462,1371955615.0,41.686175,-94.759024,0.0,2,164,57
840,472,4,87.44,Scott,Edwards,0,765,28372,34.6902,-79.1834,14783,220,173,7834,1371955682.0,35.130609,-78.279629,0.0,2,165,615
50,289,0,202.62,Christopher,Henry,0,99,10504,41.136,-73.7009,7987,441,295,986,1371955710.0,41.967028,-74.476409,0.0,2,165,34
361,117,2,73.65,Maria,Rosales,1,612,45896,40.6072,-83.9585,2089,48,284,8112,1371955737.0,41.351094,-84.799509,0.0,2,165,816
320,602,4,117.69,Daniel,Martinez,0,775,97033,45.0838,-120.6649,60,287,70,133,1371955756.0,44.257347,-120.185678,0.0,2,166,397
152,358,2,66.93,Rebecca,Butler,1,57,56592,47.5375,-95.9941,516,26,329,4748,1371955767.0,48.05239,-96.219587,0.0,2,166,850
433,386,11,4.12,Michael,Jones,0,697,43903,40.4731,-80.9596,2208,280,254,5793,1371955811.0,39.856175,-80.889989,0.0,2,167,24
384,119,2,50.43,Judy,Hogan,1,469,11217,40.6816,-73.9798,2504700,277,859,58,1371955820.0,40.700115,-74.164237,0.0,2,167,107
171,42,12,2.95,John,Nichols,0,6,53926,43.6718,-89.1918,1628,78,353,3449,1371955868.0,43.384109,-88.255529,0.0,2,168,195
498,661,8,277.57,Brooke,Smith,1,594,79759,31.8599,-102.7413,23,108,383,290,1371955904.0,31.740522,-102.902026,0.0,2,168,571
626,232,3,97.98,Brooke,Fisher,1,745,76905,31.4647,-100.39,103927,128,270,6883,1371955953.0,30.604463,-100.377219,0.0,2,169,696
609,476,0,34.72,Daniel,Cain,0,372,50421,42.8511,-93.62,3032,94,300,392,1371955956.0,43.573949,-93.173131,0.0,2,169,69
474,157,2,46.25,Keith,Sanders,0,739,38761,33.4783,-90.5142,2870,65,860,6120,1371955960.0,34.392203,-91.379894,0.0,2,169,512
433,282,11,3.2,Michael,Jones,0,697,43903,40.4731,-80.9596,2208,280,254,7554,1371955988.0,40.059684,-80.878265,0.0,2,170,24
348,361,1,63.22,Mary,Mcintyre,1,716,97403,44.0385,-123.0614,191096,396,298,4890,1371955990.0,44.433072,-123.597181,0.0,2,170,253
795,268,4,133.07,Gina,Gomez,1,666,7980,40.6774,-74.4968,2307,390,386,5982,1371955992.0,41.413609,-74.537504,0.0,2,170,749
678,146,4,148.88,Jennifer,Conner,1,439,18917,40.375,-75.2045,2158,460,249,2254,1371956009.0,41.141857,-75.831843,0.0,2,170,223
305,363,3,68.31,Sarah,Clark,1,238,28659,36.2017,-81.1286,21134,125,633,6479,1371956037.0,35.244049,-81.724287,0.0,2,170,566
34,266,0,66.3,Jennifer,Jones,1,520,54981,44.3481,-89.1101,15426,152,46,3258,1371956054.0,43.87387,-90.039554,0.0,2,171,815
133,550,4,106.4,Martin,Ford,0,529,21524,39.6967,-78.8031,626,143,239,3701,1371956104.0,39.751477,-78.587096,0.0,2,172,177
814,640,12,122.2,Adam,Riddle,0,257,45051,39.0965,-84.6431,177,178,474,1369,1371956111.0,38.433151,-85.430251,0.0,2,172,527
535,390,0,5.13,Gregory,Wood,0,579,44307,41.0695,-81.5488,272134,54,294,7865,1371956117.0,40.61731,-81.298823,0.0,2,172,5
35,347,11,22.07,Jessica,Jordan,1,63,58531,47.5196,-101.2332,307,266,21,3009,1371956138.0,47.140649,-100.97351,0.0,2,172,164
318,632,3,51.45,Sarah,Bishop,1,514,76665,31.929,-97.6443,2526,325,406,4585,1371956146.0,32.647047,-97.038064,0.0,2,172,489
688,33,12,155.4,Omar,Gay,0,199,5084,43.7185,-72.4439,140,122,736,5436,1371956156.0,44.333253,-72.091321,0.0,2,172,827
486,588,3,89.76,John,Hudson,0,808,74074,36.1043,-97.0609,55345,53,102,1335,1371956196.0,36.455986,-97.909281,0.0,2,173,748
430,194,4,224.08,Barbara,Lowe,1,622,75092,33.6372,-96.6184,46563,425,404,3110,1371956214.0,33.236033,-97.591769,0.0,2,173,717
458,172,8,115.03,Matthew,Myers,0,465,62571,39.39,-88.9597,1532,369,570,2986,1371956228.0,40.111769,-88.079788,0.0,2,174,778
645,179,12,189.9,Angela,West,1,854,44902,40.7559,-82.5123,92985,333,364,2011,1371956319.0,40.670419,-82.570736,0.0,2,175,465
250,243,2,72.24,Margaret,Curtis,1,685,39073,32.153,-90.1217,19685,187,640,7455,1371956327.0,32.265006,-90.377547,0.0,2,175,267
760,149,8,61.46,William,Johnson,0,478,5155,43.1699,-72.8515,828,391,197,2283,1371956349.0,43.303994,-73.287004,0.0,2,176,731
492,231,2,84.16,Olivia,Stephenson,1,279,13367,43.7893,-75.4156,8830,445,766,1059,1371956368.0,44.371744,-75.223558,0.0,2,176,452
879,328,4,136.22,Benjamin,Kim,0,833,61335,41.173,-89.2187,532,38,185,623,1371956413.0,40.716509,-89.34069,0.0,2,177,481
44,42,12,121.91,Ian,Patton,0,741,93627,36.4992,-120.0936,123,129,455,4331,1371956434.0,35.780238,-119.744344,0.0,2,177,338
314,325,8,15.05,Kristen,Hanson,1,243,48438,42.9147,-83.4845,6951,250,654,6842,1371956476.0,42.119837,-83.536776,0.0,2,178,289
501,259,3,54.59,Michael,Lee,0,728,11964,41.064,-72.3366,1858,81,626,5710,1371956479.0,40.539017,-73.225086,0.0,2,178,715
496,269,8,1.18,Christopher,White,0,116,52217,42.0789,-92.3763,590,141,145,4390,1371956501.0,42.048709,-91.922484,0.0,2,178,160
702,431,9,32.86,Lance,Wagner,0,560,31042,32.8088,-83.174,1841,184,485,62,1371956524.0,32.118625,-82.720736,0.0,2,179,375
354,415,4,92.49,Amy,Garrett,1,561,75490,33.4235,-96.3398,2211,243,689,1560,1371956534.0,33.772831,-95.530146,0.0,2,179,779
808,625,2,58.95,Monique,Martin,1,632,75858,31.3833,-95.0619,43,163,111,1278,1371956571.0,31.302562,-94.225324,0.0,2,179,652
28,678,4,60.66,Cristian,Jones,0,36,60091,42.0765,-87.7246,27020,457,676,1198,1371956585.0,42.342841,-86.855163,0.0,2,180,846
489,349,12,7.82,Teresa,Blankenship,1,616,75661,32.6205,-94.2,2807,76,23,5190,1371956591.0,31.692305,-94.090149,0.0,2,180,392
390,209,11,2.5,Mike,Tran,0,155,21090,39.2092,-76.6681,9784,98,0,1808,1371956603.0,39.70432,-76.253175,0.0,2,180,434
395,106,0,6.46,John,Mccormick,0,732,48088,42.5164,-82.9832,134056,339,184,2563,1371956610.0,42.226845,-83.053734,0.0,2,180,807
609,630,11,8.25,Daniel,Cain,0,372,50421,42.8511,-93.62,3032,94,300,7260,1371956757.0,42.313242,-93.223809,0.0,2,182,69
521,336,4,120.37,Joanne,Williams,1,349,84002,40.3207,-110.436,302,389,740,3026,1371956772.0,40.406316,-110.964579,0.0,2,183,19
123,247,9,7.36,Kristin,Williams,1,348,45342,39.6321,-84.2675,36784,242,66,5558,1371956795.0,40.053317,-84.482275,0.0,2,183,493
450,560,8,35.19,Shelby,Mitchell,1,881,5733,43.8065,-73.0882,5895,395,494,4243,1371956812.0,42.982392,-72.155287,0.0,2,183,96
318,146,4,220.35,Sarah,Bishop,1,514,76665,31.929,-97.6443,2526,325,406,6763,1371956842.0,32.382773,-96.803517,0.0,2,184,489
255,25,4,66.3,Adam,Santos,0,670,91206,34.1556,-118.2322,172817,11,600,2053,1371956862.0,33.844038,-118.806721,0.0,2,184,288
454,678,4,121.3,Amber,Thornton,1,768,68932,40.2967,-98.737,493,421,60,6695,1371956919.0,40.573998,-98.389391,0.0,2,185,124
466,295,11,3.76,Nancy,Roach,1,360,82190,44.7957,-110.6137,369,272,68,279,1371956925.0,44.722763,-111.270327,0.0,2,185,857
30,405,8,3.63,Jessica,Benitez,1,293,10548,41.2496,-73.9446,3487,368,229,7873,1371956941.0,40.752589,-74.749578,0.0,2,186,509
690,682,9,62.13,Elizabeth,Maxwell,1,174,98233,48.4786,-122.3345,14871,361,478,2586,1371956974.0,48.461078,-123.313405,0.0,2,186,116
372,119,2,60.42,Carlos,Chung,0,815,35747,34.4959,-86.259,5901,107,437,1880,1371957001.0,34.433641,-85.492839,0.0,2,187,296
606,548,2,85.59,Joshua,Bryant,0,507,68961,40.201,-98.0684,732,441,188,1772,1371957005.0,41.184847,-98.98303,0.0,2,187,538
444,311,11,2.41,Amanda,Alexander,1,200,75934,30.9,-94.7547,99,86,317,4171,1371957026.0,30.407653,-94.663801,0.0,2,187,123
673,459,4,114.29,Lauren,Anderson,1,92,59448,48.2777,-112.8456,743,468,429,356,1371957030.0,48.059825,-113.425477,0.0,2,187,332
394,144,12,117.58,John,Miller,0,135,56152,44.2378,-95.2739,1507,247,806,5274,1371957040.0,44.85251,-94.488235,0.0,2,187,419
864,359,4,70.61,Erica,Briggs,1,318,47451,38.8938,-86.5246,1228,106,765,1119,1371957075.0,39.118629,-87.249117,0.0,2,188,587
402,531,12,9.2,Jacqueline,Howard,1,428,71232,32.3929,-91.4714,6581,286,291,1937,1371957141.0,32.783306,-92.126406,0.0,2,189,207
528,51,3,70.05,Jessica,Ward,1,668,85020,33.5623,-112.0559,1312922,100,588,5092,1371957144.0,33.629111,-112.474085,0.0,2,189,620
687,194,4,152.33,Phillip,Robertson,0,778,47434,39.013,-86.5457,76,407,170,3944,1371957215.0,38.836976,-86.172529,0.0,2,190,323
705,175,11,1.91,Patricia,Rodriguez,1,375,44483,41.2639,-80.8164,75903,263,194,4285,1371957217.0,42.003323,-80.452414,0.0,2,190,808
422,92,2,53.08,Francisco,Kemp,0,866,63010,38.4305,-90.387,35439,247,649,4272,1371957261.0,39.184885,-89.799832,0.0,2,191,35
281,239,4,120.25,Kayla,Jones,1,563,6024,42.0158,-73.2913,647,96,703,3355,1371957346.0,41.400374,-74.19043,0.0,2,192,231
697,381,2,55.51,John,Williams,0,813,16037,40.8496,-80.1381,4589,45,177,7869,1371957347.0,40.416978,-79.571198,0.0,2,192,320
514,669,9,30.98,Adam,Mcdonald,0,898,5486,44.64,-73.3113,1654,460,763,6995,1371957370.0,44.377805,-73.004511,0.0,2,193,730
726,158,3,107.63,Kenneth,Foster,0,314,1843,42.6911,-71.1605,76383,205,650,2672,1371957398.0,42.762332,-70.438496,0.0,2,193,426
247,246,12,35.7,Adam,Kirk,0,392,12410,42.074,-74.453,397,353,25,66,1371957418.0,41.686281,-73.926645,0.0,2,193,76
854,497,2,52.24,Steven,Brooks,0,239,68403,40.9207,-96.168,206,223,342,5919,1371957485.0,40.720717,-97.089395,0.0,2,195,462
735,255,3,25.95,Melvin,Wright,0,192,51003,42.9782,-96.0173,1700,157,878,1716,1371957499.0,43.601139,-95.737913,0.0,2,195,17
170,198,11,641.41,Christine,Johnson,1,738,96103,39.8127,-120.6405,1725,63,344,2114,1371957588.0,39.478977,-120.169915,0.0,2,196,81
346,303,8,4.71,Nathan,Martinez,0,545,54154,44.8755,-88.1555,5548,284,496,3648,1371957608.0,45.349427,-88.33506,0.0,2,197,579
170,92,2,97.16,Christine,Johnson,1,738,96103,39.8127,-120.6405,1725,63,344,6326,1371957613.0,39.040787,-121.25723,0.0,2,197,81
127,674,9,4.28,Elizabeth,Payne,1,817,16839,41.0036,-78.1104,489,316,187,5640,1371957615.0,40.532753,-78.667461,0.0,2,197,298
273,99,2,59.1,Tyler,Wright,0,572,48088,42.5164,-82.9832,134056,127,566,4645,1371957680.0,42.502047,-82.245935,0.0,2,198,807
341,560,8,1.04,Theresa,Blackwell,1,414,25442,39.3716,-77.8229,1925,425,321,5098,1371957719.0,39.676882,-77.719597,0.0,2,198,716
665,245,8,5.44,Kenneth,Edwards,0,351,46702,40.8618,-85.6067,2304,382,174,2982,1371957728.0,41.032778,-84.921943,0.0,2,199,25
329,268,4,132.29,Christopher,Patterson,0,148,22853,38.6476,-78.7717,4367,467,276,4430,1371957742.0,38.492463,-78.527333,0.0,2,199,772
96,18,3,27.42,Breanna,Rodriguez,1,97,32323,29.8826,-84.5964,217,440,741,5346,1371957780.0,29.668715,-85.121976,0.0,2,200,421
272,330,3,56.76,Maria,Garcia,1,790,10962,41.0442,-73.9609,5950,373,410,170,1371957791.0,41.357988,-74.190155,0.0,2,200,588
291,509,1,32.92,Jason,Mcmahon,0,596,22151,38.8029,-77.2116,104396,346,124,6888,1371957833.0,38.960473,-77.447937,0.0,2,200,742
278,269,8,103.27,Bryan,Pugh,0,595,12455,42.1852,-74.6178,1988,171,540,527,1371957842.0,41.49166,-75.486851,0.0,2,201,468
424,167,0,62.04,Sarah,Adams,1,527,39157,32.4122,-90.1207,24645,394,326,8004,1371957894.0,32.538187,-90.923441,0.0,2,201,663
699,64,4,137.67,Heather,Chase,1,635,15665,40.3359,-79.6607,1472,360,65,5344,1371957946.0,39.759762,-79.322152,0.0,2,202,463
385,167,0,11.3,Laura,Walker,1,566,61830,39.9972,-88.6962,478,248,229,7822,1371957981.0,39.495272,-87.753082,0.0,2,203,148
319,332,2,42.02,Christopher,Gilbert,0,190,20012,38.9757,-77.0282,601723,307,397,5965,1371957984.0,38.018154,-76.68128,0.0,2,203,810
703,130,4,172.43,Michelle,Johnston,1,339,78584,26.4215,-99.0025,18128,228,749,7547,1371957990.0,26.717234,-98.222782,0.0,2,203,675
153,300,8,1.46,Danielle,Walker,1,891,97753,44.2415,-121.0113,2016,259,152,2426,1371958021.0,43.571985,-120.344872,0.0,2,204,635
208,494,4,104.45,Jesse,Roberts,0,772,3601,43.196,-72.3001,477,294,716,8098,1371958037.0,44.088635,-71.512144,0.0,2,204,1
259,605,2,70.0,Mark,Tyler,0,752,30803,33.141,-82.515,741,80,672,4034,1371958058.0,32.91066,-83.343825,0.0,2,204,45
706,691,2,50.54,Stacy,Walsh,1,306,17929,40.6284,-76.195,1606,130,333,7055,1371958134.0,41.164164,-76.174685,0.0,2,205,185
155,550,4,187.0,Theresa,Powell,1,96,75452,33.4044,-96.2238,4090,417,523,7859,1371958150.0,33.159158,-95.936562,0.0,2,206,430
225,29,4,112.32,Erica,Walker,1,73,97383,44.8021,-122.7624,9587,148,361,4190,1371958176.0,45.471561,-122.008383,0.0,2,206,744
738,232,3,20.86,Samuel,Johnston,0,143,35229,33.4629,-86.7904,493806,292,574,3595,1371958185.0,33.209373,-86.046374,0.0,2,206,78
260,283,1,23.89,Joseph,Wagner,0,751,46366,41.2244,-86.6966,5791,126,222,5600,1371958186.0,41.616316,-87.002207,0.0,2,206,560
175,175,11,1084.13,Cynthia,Davis,1,662,97476,42.825,-124.4409,217,385,10,2832,1371958222.0,42.852563,-124.43172,0.0,2,207,721
122,107,2,62.76,Jessica,Garcia,1,110,67556,38.5957,-99.554,320,184,244,2392,1371958244.0,37.80919,-99.273174,0.0,2,207,479
774,467,12,6.89,Nathan,Stewart,0,593,7764,40.2878,-74.0162,8097,273,293,6245,1371958318.0,39.847045,-74.821956,0.0,2,208,829
827,389,2,81.05,Thomas,Jenkins,0,845,94619,37.7878,-122.1884,381459,39,468,669,1371958319.0,38.761975,-122.650133,0.0,2,208,576
607,474,2,60.15,Jennifer,Vance,1,112,58651,46.1664,-103.7079,475,229,175,895,1371958348.0,46.024841,-102.859635,0.0,2,209,661
561,55,2,80.13,Derrick,Flores,0,763,38060,35.2229,-89.5518,9496,193,791,4060,1371958463.0,36.056443,-90.127398,0.0,2,211,577
744,360,2,66.19,Allison,Allen,1,390,72042,34.2853,-91.3336,5161,139,798,4240,1371958514.0,34.606868,-91.743089,0.0,2,212,204
475,290,8,885.07,Jordan,May,0,142,76008,32.7004,-97.6039,13602,308,631,5994,1371958518.0,31.717089,-97.641174,0.0,2,212,9
630,268,4,104.71,Ryan,Joseph,0,806,23303,37.9073,-75.5089,741,202,677,2090,1371958522.0,37.659269,-74.777981,0.0,2,212,42
380,73,4,93.47,Morgan,Murray,1,260,64726,38.5319,-93.9221,467,15,121,3435,1371958585.0,39.047469,-93.808823,0.0,2,213,82
111,18,3,57.0,Jason,Murphy,0,503,28611,35.9946,-81.7266,885,408,722,5233,1371958620.0,36.206904,-82.59338,0.0,2,214,167
649,24,2,70.86,Michelle,Gregory,1,644,29438,32.5486,-80.307,2408,389,843,5650,1371958626.0,32.161911,-80.02612,0.0,2,214,236
303,271,8,122.55,Amanda,Fitzgerald,1,286,19007,40.1159,-74.8536,21125,7,653,7984,1371958671.0,39.587174,-74.139992,0.0,2,214,103
830,194,4,120.47,David,Cole,0,735,31329,32.3697,-81.3618,9034,450,376,7183,1371958671.0,31.882875,-81.630647,0.0,2,214,741
375,670,12,5.28,Robert,Velazquez,0,294,80138,39.5102,-104.7216,84861,272,27,3147,1371958694.0,38.65133,-104.440361,0.0,2,215,604
179,247,9,17.22,John,Chandler,0,804,48202,42.377,-83.0796,673342,47,387,2296,1371958707.0,41.712288,-83.744673,0.0,2,215,213
14,510,11,340.51,Daniel,Melton,0,573,6444,41.7918,-72.7188,370,210,259,6135,1371958772.0,41.278479,-72.217744,0.0,2,216,472
197,467,12,3.24,Erik,Stevens,0,769,33809,28.1762,-81.9591,237282,328,115,7773,1371958795.0,28.833403,-82.157024,0.0,2,216,416
824,367,11,11.72,Kathleen,Nash,1,7,41810,37.1788,-82.695,502,69,227,575,1371958913.0,36.361165,-82.157447,0.0,2,217,186
41,117,2,43.55,Rachel,Daniels,1,523,49895,46.3535,-86.6345,765,231,445,7417,1371958972.0,47.123882,-85.808556,0.0,2,218,837
664,12,4,97.08,Bianca,Novak,1,84,39840,31.7706,-84.7936,5726,190,99,7683,1371958975.0,32.403013,-85.117147,0.0,2,218,191
490,429,12,1.4,Christopher,Holt,0,47,86018,35.2563,-111.95,759,202,191,8111,1371959057.0,35.727541,-111.534329,0.0,2,220,606
563,563,4,180.45,Lisa,Clark,1,68,27837,35.558,-77.2566,5903,269,797,1504,1371959064.0,35.830135,-77.294599,0.0,2,220,309
694,298,9,30.79,Collin,Brown,0,897,31630,31.0,-82.8555,419,10,756,7925,1371959144.0,31.195142,-82.136133,0.0,2,221,222
435,488,2,90.27,Micheal,Walters,0,136,55606,47.8342,-90.0476,272,192,874,1266,1371959211.0,47.043885,-90.753243,0.0,2,222,356
271,181,2,68.16,Sophia,Dickson,1,824,27249,36.1183,-79.5685,12486,27,35,336,1371959241.0,37.051965,-80.052928,0.0,2,223,284
11,125,0,5.48,Jessica,Dominguez,1,53,35903,33.9845,-85.9077,67082,59,398,3134,1371959241.0,34.111131,-85.129469,0.0,2,223,276
277,533,4,52.95,Jennifer,Carrillo,1,325,23106,37.7184,-77.186,976,147,863,1304,1371959242.0,37.224048,-77.162602,0.0,2,223,464
863,524,8,14.97,Margaret,Mendez,1,734,66018,38.9462,-94.9714,5760,68,534,2903,1371959274.0,39.449137,-95.274202,0.0,2,223,203
16,77,2,102.01,Andrew,Mcgee,0,394,78248,29.5894,-98.5201,1595797,178,501,7192,1371959346.0,30.436794,-99.159178,0.0,2,225,697
630,308,4,120.55,Ryan,Joseph,0,806,23303,37.9073,-75.5089,741,202,677,5338,1371959374.0,38.164527,-76.063355,0.0,2,225,42
204,626,9,143.78,Ana,Mccormick,1,427,83646,43.6498,-116.4306,84106,238,421,2537,1371959399.0,42.686975,-116.462973,0.0,2,225,488
808,94,4,111.38,Monique,Martin,1,632,75858,31.3833,-95.0619,43,163,111,2292,1371959423.0,32.100464,-94.573564,0.0,2,226,652
156,43,2,77.68,Hayden,Sanders,0,774,17850,40.9661,-76.8575,645,309,473,857,1371959609.0,40.75432,-77.709141,0.0,2,229,507
663,387,12,9.65,Tara,Richards,1,458,15449,39.9636,-79.7853,184,425,83,682,1371959665.0,39.455325,-80.287423,0.0,2,230,393
709,303,8,7.52,Kelly,Zimmerman,1,170,68881,41.4193,-99.3844,73,341,41,7468,1371959679.0,41.774829,-99.457208,0.0,2,230,833
89,425,12,9.96,Misty,Rivera,1,179,24070,37.3696,-80.1284,1363,173,59,369,1371959755.0,37.289693,-80.451799,0.0,2,231,134
489,670,12,1.27,Teresa,Blankenship,1,616,75661,32.6205,-94.2,2807,76,23,2876,1371959767.0,31.957849,-94.092427,0.0,2,232,392
302,56,0,21.68,Christopher,Gomez,0,858,70466,30.5668,-90.482,8512,2,127,7353,1371959775.0,30.003794,-90.981758,0.0,2,232,771
515,282,11,1532.76,Amanda,Vance,1,128,76951,31.8351,-101.0017,1143,393,261,2593,1371959813.0,31.943343,-101.755228,0.0,2,232,746
42,510,11,8.98,Meredith,Ayala,1,656,97014,45.671,-121.8686,1288,40,42,6947,1371959875.0,45.956839,-122.018627,0.0,2,233,131
260,206,8,1.55,Joseph,Wagner,0,751,46366,41.2244,-86.6966,5791,126,222,7969,1371959921.0,41.749758,-86.154689,0.0,2,234,560
588,70,11,107.48,Tanner,Carroll,0,467,15324,40.1008,-80.0652,632,112,730,7997,1371959953.0,39.842606,-80.624082,0.0,2,235,163
270,103,2,61.98,Christopher,Miller,0,463,30756,34.9298,-84.9885,74,317,79,2408,1371959959.0,34.499517,-85.949636,0.0,2,235,799
790,466,4,191.93,Amanda,Molina,1,773,19154,40.0897,-74.9781,1526206,87,434,3337,1371959988.0,40.453023,-74.41492,0.0,2,235,619
470,130,4,104.69,Bradley,Anderson,0,379,56029,43.5089,-93.4824,744,90,359,6910,1371959993.0,43.906268,-93.935538,0.0,2,235,247
747,607,2,51.35,Ashley,Whitney,1,389,36749,32.5104,-86.8138,1089,272,411,6711,1371960013.0,32.925366,-87.74647,0.0,2,236,386
609,25,4,102.53,Daniel,Cain,0,372,50421,42.8511,-93.62,3032,94,300,1309,1371960023.0,42.779664,-93.51749,0.0,2,236,69
508,107,2,66.45,Ryan,Arnold,0,185,47869,39.4336,-87.4101,137,272,357,5788,1371960047.0,39.283898,-86.612903,0.0,2,236,637
147,645,4,203.82,Amanda,Williams,1,18,64058,39.1412,-94.3515,123373,163,787,4777,1371960073.0,38.613495,-94.417834,0.0,2,237,369
199,548,2,91.56,Michael,Gross,0,206,43321,40.4971,-82.8342,267,180,885,840,1371960111.0,40.607101,-83.136242,0.0,2,237,274
731,290,8,103.24,Rebecca,Erickson,1,556,28405,34.2651,-77.867,186140,168,614,3818,1371960123.0,34.865106,-77.658612,0.0,2,238,847
619,311,11,116.9,Robert,Goodman,0,867,55771,48.1439,-92.8561,1680,218,515,4534,1371960147.0,48.657599,-93.388836,0.0,2,238,592
340,87,4,149.09,Billy,Gallagher,0,623,8323,39.4055,-75.3209,804,236,307,1086,1371960153.0,39.642638,-76.292554,0.0,2,238,304
185,316,4,156.47,Tommy,Dixon,0,803,67635,39.6094,-100.4112,169,257,149,2319,1371960182.0,40.342588,-100.662968,0.0,2,239,221
164,559,2,64.02,Sarah,Foster,1,715,23850,37.1349,-77.7364,1051,71,518,8120,1371960182.0,36.204616,-78.241583,0.0,2,239,268
119,522,2,56.77,Carrie,Washington,1,568,46346,41.4802,-86.6919,1423,356,857,5612,1371960204.0,41.748706,-86.052213,0.0,2,239,401
107,42,12,2.38,Melody,Thompson,1,31,64470,40.1362,-95.2138,1631,29,143,6364,1371960213.0,40.992612,-95.423074,0.0,2,239,520
741,403,12,7.57,Martin,Duarte,0,583,48636,44.6001,-84.2931,864,199,71,7043,1371960222.0,44.077906,-85.214606,0.0,2,239,456
339,118,3,46.46,Jackie,Davis,1,171,63665,37.3272,-91.0243,241,241,480,1686,1371960225.0,36.991211,-90.238349,0.0,2,239,656
289,246,12,2.2,Brian,Perez,0,724,1330,42.5232,-72.811,1506,344,232,1863,1371960253.0,43.27015,-71.946422,0.0,2,240,38
3,270,4,77.02,Bradley,Martinez,0,330,73624,35.3492,-99.188,2142,331,509,1388,1371960293.0,34.572284,-98.237577,0.0,2,240,117
400,656,12,153.46,David,Serrano,0,449,45698,39.283,-82.3977,341,3,549,3928,1371960316.0,40.027592,-82.969743,0.0,2,241,858
47,466,4,114.87,Dylan,Bonilla,0,226,15056,40.5662,-80.2099,1140,8,674,5954,1371960393.0,40.164087,-79.218573,0.0,2,242,428
764,196,4,77.81,Ronald,Carson,0,795,7640,40.9918,-73.98,4664,371,311,7058,1371960394.0,40.746286,-74.889862,0.0,2,242,322
619,345,4,96.86,Robert,Goodman,0,867,55771,48.1439,-92.8561,1680,218,515,2572,1371960439.0,48.148052,-91.857828,0.0,2,243,592
247,409,12,5.05,Adam,Kirk,0,392,12410,42.074,-74.453,397,353,25,5326,1371960446.0,42.984988,-73.585238,0.0,2,243,76
248,588,3,16.64,Christopher,Luna,0,217,78040,27.5155,-99.4986,248858,463,409,1690,1371960483.0,27.145174,-99.181817,0.0,2,244,424
440,602,4,198.66,Ashley,Cabrera,1,849,32960,27.633,-80.4031,105638,257,675,6977,1371960495.0,27.35618,-80.095054,0.0,2,244,801
172,119,2,58.32,Jennifer,Garcia,1,271,61560,41.1949,-89.4409,754,332,268,1140,1371960512.0,40.553973,-88.723063,0.0,2,244,645
442,284,12,121.86,Christopher,Choi,0,38,49826,46.3481,-87.0436,137,184,752,401,1371960530.0,46.025026,-86.565983,0.0,2,244,685
45,488,2,63.71,Destiny,Lowe,1,733,13647,44.6087,-74.9732,69,68,771,5983,1371960577.0,44.739528,-75.267722,0.0,2,245,318
533,47,2,52.46,Mary,Humphrey,1,892,58275,47.7068,-97.2092,733,464,819,5928,1371960632.0,48.144029,-98.191141,0.0,2,246,660
758,570,4,134.29,Lisa,Mendez,1,418,73754,36.385,-98.0727,1078,349,137,2096,1371960652.0,36.787232,-98.129109,0.0,2,246,413
